isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q3,paperback,bookfair - roadshow,3,9,32.5,,,,,,,,12
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q4,paperback,retail,4,10,0,,,,,,,,11
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q3,paperback,retail,3,9,5.45,,,,,,,,11
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q3,paperback,bookfair - roadshow,3,5,29,,,,,,,,10
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2025Q3,paperback,retail,3,13,0,,,,,,,,9
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q4,paperback,retail,4,6,0,,,,,,,,8
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q2,paperback,retail,2,8,0,,,,,,,,8
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2022Q4,paperback,retail,4,2,5.71,,,,,,,,7
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2022Q2,paperback,retail,2,0,6.67,,,,,,,,6
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2022Q3,paperback,retail,3,1,0,,,,,,,,5
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q3,paperback,consignment,3,5,31,,,,,,,,4
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q4,paperback,consignment,4,6,31.67,,,,,,,,4
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q1,paperback,consignment,1,7,35,,,,,,,,4
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q1,paperback,retail,1,3,0,,,,,,,,4
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q2,paperback,retail,2,4,6.67,,,,,,,,3
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q4,paperback,bookfair - school,4,10,0,,,,,,,,2
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q1,paperback,retail,1,7,0,,,,,,,,2
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2023Q4,paperback,wholesale,4,6,40,,,,,,,,2
9789814918008,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,captain_underpants,2024Q1,paperback,bookfair - school,1,7,0,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q3,paperback,consignment,3,8,0,,,,,,,,150
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q3,paperback,consignment,3,4,0,,,,,,,,142
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q3,paperback,wholesale,3,4,44.5,,,,,,,,122
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2020Q4,paperback,wholesale,4,1,44.29,,,,,,,,91
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q3,paperback,bookfair - roadshow,3,16,40.36,,,,,,,,86
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2020Q4,paperback,retail,4,1,3.46,,,,,,,,65
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q3,paperback,bookfair - roadshow,3,12,0.31,,,,,,,,65
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q4,paperback,retail,4,5,17.5,,,,,,,,64
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2020Q3,paperback,retail,3,0,1.35,,,,,,,,52
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q2,paperback,retail,2,3,1.3,,,,,,,,50
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q2,paperback,retail,2,7,4.49,,,,,,,,49
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q2,paperback,retail,2,19,0,,,,,,,,42
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q4,paperback,retail,4,13,0.85,,,,,,,,41
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q3,paperback,retail,3,12,1.1,,,,,,,,41
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q4,paperback,retail,4,17,0,,,,,,,,39
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q4,paperback,retail,4,9,9.41,,,,,,,,34
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q3,paperback,retail,3,4,0.97,,,,,,,,31
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q3,paperback,bookfair - roadshow,3,20,41.5,,,,,,,,31
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q1,paperback,retail,1,6,2.58,,,,,,,,31
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q1,paperback,retail,1,14,0.54,,,,,,,,28
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2020Q3,paperback,wholesale,3,0,42.71,,,,,,,,28
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q3,paperback,retail,3,8,1.73,,,,,,,,26
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q2,paperback,retail,2,15,1,,,,,,,,20
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q3,paperback,retail,3,20,0,,,,,,,,20
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q3,paperback,retail,3,16,0,,,,,,,,19
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q1,paperback,retail,1,18,0,,,,,,,,18
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q3,paperback,wholesale,3,16,50,,,,,,,,16
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q2,paperback,wholesale,2,19,50,,,,,,,,15
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q2,paperback,retail,2,11,3.08,,,,,,,,13
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q4,paperback,consignment,4,9,0,,,,,,,,13
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q4,paperback,wholesale,4,5,44.25,,,,,,,,11
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q1,paperback,retail,1,2,1.25,,,,,,,,8
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q1,paperback,retail,1,10,5.71,,,,,,,,7
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q1,paperback,consignment,1,2,0,,,,,,,,6
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q4,paperback,bookfair - school,4,17,0,,,,,,,,5
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q2,paperback,consignment,2,3,0,,,,,,,,4
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q4,paperback,wholesale,4,13,40,,,,,,,,3
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q2,paperback,consignment,2,7,0,,,,,,,,3
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q2,paperback,wholesale,2,7,42,,,,,,,,2
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q4,paperback,consignment,4,5,0,,,,,,,,2
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q3,paperback,wholesale,3,8,42,,,,,,,,2
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2022Q4,paperback,wholesale,4,9,50,,,,,,,,2
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q1,paperback,wholesale,1,18,20,,,,,,,,2
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q4,paperback,bookfair - school,4,13,0,,,,,,,,2
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q2,paperback,wholesale,2,3,0,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2024Q4,paperback,consignment,4,17,30,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q3,paperback,wholesale,3,12,20,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q1,paperback,bookfair - school,1,18,20,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q2,paperback,consignment,2,11,30,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q2,paperback,consignment,2,19,25,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2023Q4,paperback,bookfair - roadshow,4,13,0,,,,,,,,1
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2025Q1,paperback,consignment,1,18,25,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q3,paperback,consignment,3,9,0,,,,,,,,153
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q3,paperback,bookfair - roadshow,3,17,36.54,,,,,,,,103
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q3,paperback,consignment,3,5,0,,,,,,,,102
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q3,paperback,bookfair - roadshow,3,13,0.27,,,,,,,,75
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q3,paperback,wholesale,3,5,44.8,,,,,,,,74
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q2,paperback,retail,2,0,0.17,,,,,,,,58
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q4,paperback,retail,4,6,31.58,,,,,,,,57
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q2,paperback,retail,2,8,3.64,,,,,,,,44
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q2,paperback,retail,2,20,0,,,,,,,,44
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q4,paperback,retail,4,14,1.14,,,,,,,,44
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q3,paperback,retail,3,5,6.34,,,,,,,,41
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q2,paperback,retail,2,4,1.81,,,,,,,,36
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q4,paperback,retail,4,2,9.43,,,,,,,,35
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q4,paperback,retail,4,18,0,,,,,,,,35
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q3,paperback,retail,3,1,1.91,,,,,,,,34
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q3,paperback,retail,3,9,0.15,,,,,,,,33
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q1,paperback,retail,1,15,0.33,,,,,,,,30
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q4,paperback,retail,4,10,7.33,,,,,,,,30
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q3,paperback,retail,3,13,0.69,,,,,,,,29
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q2,paperback,retail,2,16,0.71,,,,,,,,28
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q1,paperback,retail,1,19,0,,,,,,,,27
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q1,paperback,retail,1,3,5.87,,,,,,,,23
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q3,paperback,bookfair - roadshow,3,21,37.09,,,,,,,,22
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q3,paperback,retail,3,17,0.95,,,,,,,,21
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q4,paperback,wholesale,4,2,45,,,,,,,,20
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q1,paperback,retail,1,7,2.86,,,,,,,,14
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q4,paperback,wholesale,4,6,39.4,,,,,,,,13
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q2,paperback,retail,2,12,2.31,,,,,,,,13
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q3,paperback,retail,3,21,0,,,,,,,,10
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q4,paperback,consignment,4,10,0,,,,,,,,8
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q4,paperback,bookfair - school,4,18,0,,,,,,,,5
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q1,paperback,wholesale,1,15,40,,,,,,,,5
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q1,paperback,bookfair - school,1,19,20,,,,,,,,4
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q4,paperback,consignment,4,6,10,,,,,,,,4
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q1,paperback,consignment,1,3,0,,,,,,,,3
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q2,paperback,consignment,2,20,25,,,,,,,,3
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q1,paperback,consignment,1,19,25,,,,,,,,3
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q3,paperback,wholesale,3,1,42,,,,,,,,3
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q1,paperback,bookfair - school,1,15,0,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q1,paperback,wholesale,1,3,42,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q3,paperback,wholesale,3,9,42,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q4,paperback,wholesale,4,10,50,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q2,paperback,wholesale,2,0,42,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q2,paperback,wholesale,2,8,42,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q1,paperback,retail,1,11,0,,,,,,,,2
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2025Q2,paperback,bookfair - school,2,20,20,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q3,paperback,consignment,3,17,35,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q2,paperback,consignment,2,4,0,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q2,paperback,consignment,2,16,35,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q4,paperback,consignment,4,14,30,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q3,paperback,wholesale,3,13,20,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2023Q4,paperback,bookfair - roadshow,4,14,0,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2022Q1,paperback,consignment,1,7,0,,,,,,,,1
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2024Q4,paperback,consignment,4,18,30,,,,,,,,1
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q2,paperback,retail,2,2,27.08,,,,,,,,24
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2022Q3,paperback,consignment,3,11,0,,,,,,,,21
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q3,paperback,wholesale,3,7,50,,,,,,,,18
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q3,paperback,retail,3,3,3.82,,,,,,,,17
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2025Q1,paperback,retail,1,21,0,,,,,,,,12
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q3,paperback,retail,3,7,12.92,,,,,,,,12
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2024Q3,paperback,bookfair - roadshow,3,19,36.67,,,,,,,,12
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q2,paperback,retail,2,6,0,,,,,,,,11
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q3,paperback,retail,3,15,3.64,,,,,,,,11
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q4,paperback,retail,4,4,5.45,,,,,,,,11
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2025Q2,paperback,retail,2,22,0,,,,,,,,11
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q3,paperback,bookfair - roadshow,3,15,27,,,,,,,,10
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2022Q2,paperback,retail,2,10,4,,,,,,,,10
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q4,paperback,retail,4,16,0,,,,,,,,9
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q2,paperback,retail,2,14,0,,,,,,,,7
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q1,paperback,retail,1,5,15,,,,,,,,7
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2024Q1,paperback,retail,1,17,0,,,,,,,,5
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q1,paperback,consignment,1,1,0,,,,,,,,5
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q4,paperback,retail,4,8,60,,,,,,,,5
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q1,paperback,retail,1,1,18,,,,,,,,5
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2024Q3,paperback,retail,3,19,0,,,,,,,,5
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2019Q4,paperback,retail,4,0,0,,,,,,,,4
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q3,paperback,consignment,3,15,27.5,,,,,,,,4
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2024Q2,paperback,retail,2,18,0,,,,,,,,4
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q1,paperback,retail,1,13,0,,,,,,,,3
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2022Q3,paperback,retail,3,11,6.67,,,,,,,,3
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2022Q4,paperback,retail,4,12,6.67,,,,,,,,3
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2024Q4,paperback,bookfair - school,4,20,0,,,,,,,,3
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2022Q2,paperback,wholesale,2,10,42,,,,,,,,2
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2024Q1,paperback,bookfair - school,1,17,0,,,,,,,,2
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q3,paperback,consignment,3,7,0,,,,,,,,2
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q4,paperback,consignment,4,8,0,,,,,,,,2
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2022Q4,paperback,consignment,4,12,0,,,,,,,,2
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2023Q2,paperback,wholesale,2,14,42,,,,,,,,2
